Customer_ID,Name,Age,Gender,Marital_Status,City,State,Occupation,Annual_Income,Expenses,Credit_Score,Website_Visits,Search_History,Chatbot_Interactions,Active_Policies,Matured_Policies,Payment_History,Premium_Type,Email_Response_Rate,App_Interactions,Feedback_Score,Propensity_Score,Policy_Type,Total_Premium_Paid,Policy_Maturity_Amount,Years_Completed,Policy_Term,Market_Return_Comparison,Estimated_Alternative_Growth
333,Kavita Das,64,Male,Single,Ahmedabad,Gujarat,Mechanic,1678174,176582,660,18,Car Insurance,16,2,0,Late,Monthly,0.0414850918133739,41,8,0.78,Whole Life,183993,240146.75614038375,15,29,1.12,1007097.7847429815
334,Rohit Verma,29,Male,Married,Indore,Madhya Pradesh,Farmer,1581934,316311,655,21,Life Insurance,6,2,1,On-time,Lump Sum,0.5149045410637224,29,7,0.69,Money Back,152596,263056.3123665031,19,27,1.06,461694.38162055827
335,Neha Yadav,27,Male,Single,Bangalore,Karnataka,Nurse,1081900,1346894,842,13,Life Insurance,10,0,1,On-time,Yearly,0.4958204335004812,63,6,0.55,Endowment,120424,171674.27105055592,13,25,1.15,740943.2965068003
336,Manish Mehta,29,Female,Single,Delhi,Delhi,Software Engineer,1807255,861538,755,36,Car Insurance,10,2,2,On-time,Yearly,0.800728331444956,32,7,0.74,Term,297192,625124.4752170305,19,10,1.06,899183.9672244159
337,Pooja Patel,28,Male,Married,Mumbai,Maharashtra,Doctor,1758041,644105,486,42,Car Insurance,8,1,0,On-time,Monthly,0.7276890500603559,16,7,0.7,Money Back,448327,739708.0077293575,17,20,1.12,3078231.513379104
338,Suresh Kumar,47,Male,Married,Ahmedabad,Gujarat,Plumber,871186,249552,500,39,Life Insurance,10,0,2,On-time,Monthly,0.3320554858921978,39,8,0.62,Whole Life,188976,466448.18731301423,6,24,1.12,373005.1157553318
339,Sneha Saxena,32,Male,Married,Delhi,Delhi,Farmer,1360112,1390708,567,20,Life Insurance,4,3,2,On-time,Yearly,0.5786728549378956,76,7,0.52,Money Back,337056,685323.7298522206,16,21,1.15,3154042.261150775
340,Priya Gupta,46,Female,Married,Kolkata,West Bengal,Civil Engineer,1406044,1397771,388,26,Car Insurance,5,1,0,Late,Monthly,0.0971463366238281,50,2,0.45,Term,54008,122556.28936499394,12,17,1.12,210413.87140547732
341,Dinesh Verma,34,Male,Single,Mumbai,Maharashtra,Mechanic,703098,218638,628,18,Health Insurance,8,0,2,On-time,Lump Sum,0.897826501940315,98,4,0.54,Money Back,413276,567131.2466476782,19,29,1.06,1250407.6598247518
342,Sneha Sharma,59,Female,Married,Indore,Madhya Pradesh,Nurse,248236,648082,828,30,Investment Plans,13,0,0,On-time,Yearly,0.7473715271255549,13,10,0.58,ULIP,225738,523851.8527590345,5,15,1.15,454039.74879187485
343,Meena Patel,42,Male,Married,Delhi,Delhi,Doctor,1259540,914570,844,18,Retirement Plans,18,1,3,On-time,Yearly,0.4055478100194762,90,7,0.68,Money Back,103559,248498.55546008958,17,12,1.12,711040.3283630623
344,Sunita Ghosh,50,Male,Single,Patna,Bihar,Civil Engineer,344626,432683,303,25,Car Insurance,11,0,1,Late,Yearly,0.8084776171288173,5,1,0.39,Endowment,75337,138106.31891148083,1,22,1.12,84377.44
345,Rahul Verma,45,Male,Single,Bangalore,Karnataka,Mechanic,235561,628648,840,21,Health Insurance,10,0,0,Late,Monthly,0.6964338204128891,35,9,0.54,Endowment,392760,780857.4749803961,10,22,1.06,703373.3412941715
346,Meena Bose,29,Female,Married,Bangalore,Karnataka,Journalist,375340,1209441,470,26,Investment Plans,14,5,3,Late,Lump Sum,0.5614052212551899,88,10,0.46,ULIP,295494,648388.5195004386,15,11,1.06,708168.5667118003
347,Kavita Chopra,56,Male,Single,Hyderabad,Telangana,Shop Owner,982671,556352,668,50,Investment Plans,20,5,3,On-time,Yearly,0.8041018547782719,97,3,0.67,Term,44354,63306.03021556084,11,14,1.15,206352.16798102675
348,Pankaj Iyer,23,Female,Married,Patna,Bihar,Bank Manager,905359,310932,635,50,Car Insurance,20,0,3,On-time,Monthly,0.1904911329015297,33,5,0.7,Endowment,65186,120811.55393844974,13,26,1.12,284438.6619761876
349,Rahul Singh,36,Male,Married,Lucknow,Uttar Pradesh,Shop Owner,553261,134808,782,6,Investment Plans,3,3,0,On-time,Lump Sum,0.8919547726407849,90,4,0.51,Whole Life,48145,82725.72091372742,5,15,1.06,64428.870433552016
350,Meena Ghosh,36,Male,Married,Patna,Bihar,Journalist,795725,137164,762,8,Health Insurance,18,0,0,Late,Lump Sum,0.9630546717920392,46,2,0.6,Endowment,447236,621786.0343862784,1,11,1.15,514321.39999999997
351,Meena Kumar,65,Male,Single,Bangalore,Karnataka,Shop Owner,897080,219971,462,1,Car Insurance,3,5,1,Late,Lump Sum,0.8090291712891527,58,1,0.44,Endowment,106123,178052.61214589744,12,13,1.12,413452.6602570632
352,Manish Chopra,58,Male,Single,Delhi,Delhi,Teacher,1291586,695985,874,50,Life Insurance,15,0,3,Late,Yearly,0.9441964857969564,5,4,0.73,Term,226258,291561.48949002585,11,20,1.12,787049.7643943701
353,Anjali Gupta,55,Female,Single,Mumbai,Maharashtra,Farmer,261751,1267743,858,43,Investment Plans,17,1,3,On-time,Lump Sum,0.6375412351444808,13,4,0.51,Money Back,236541,291786.4465662602,17,17,1.15,2545480.148904322
354,Arun Saxena,28,Female,Married,Bangalore,Karnataka,Mechanic,771563,1324563,888,14,Health Insurance,16,5,1,Late,Yearly,0.6401391809232179,74,5,0.54,Endowment,40581,55827.938134249416,4,21,1.15,70976.42263124998
355,Rahul Sharma,36,Female,Single,Indore,Madhya Pradesh,Farmer,1148634,1447565,667,23,Life Insurance,17,2,2,On-time,Yearly,0.1436828833945989,86,9,0.6,ULIP,108929,267099.3157873862,15,17,1.06,261054.6874161563
356,Meena Bose,53,Male,Married,Indore,Madhya Pradesh,Shop Owner,777860,1462087,732,37,Investment Plans,17,1,0,On-time,Yearly,0.4651750021462062,59,6,0.55,Money Back,305195,584261.7667197236,9,20,1.12,846329.7713800105
357,Arun Agarwal,63,Female,Married,Lucknow,Uttar Pradesh,Bank Manager,590828,1027589,595,44,Car Insurance,7,1,1,Late,Lump Sum,0.2198735024169309,26,4,0.48,Whole Life,71474,175509.32509014482,19,29,1.12,615588.5290613695
358,Pankaj Ghosh,22,Male,Single,Bangalore,Karnataka,Doctor,764256,1347711,652,28,Investment Plans,20,1,1,On-time,Yearly,0.6547472063990124,20,1,0.49,Term,111748,196927.60477992627,19,17,1.12,962458.8933815083
359,Pooja Joshi,38,Male,Married,Lucknow,Uttar Pradesh,Mechanic,412958,146844,435,49,Car Insurance,19,4,2,On-time,Yearly,0.7992685911109739,51,5,0.59,Whole Life,145995,234374.6752547172,12,17,1.15,781109.7641486337
360,Divya Patel,43,Male,Single,Patna,Bihar,Plumber,1431986,1469439,573,50,Car Insurance,8,2,2,On-time,Lump Sum,0.805047501944627,76,1,0.55,Money Back,265690,493647.88099943177,5,26,1.06,355553.15371254407
361,Rohit Sharma,53,Male,Single,Jaipur,Rajasthan,Lawyer,1012940,351172,626,20,Car Insurance,16,3,1,On-time,Lump Sum,0.6831859088413795,52,5,0.63,Money Back,351770,623113.1347235184,10,29,1.12,1092544.2242492435
362,Suresh Sharma,41,Male,Married,Lucknow,Uttar Pradesh,Plumber,879487,772316,487,38,Investment Plans,11,4,3,On-time,Monthly,0.5141586895709164,7,3,0.52,Money Back,289104,386637.30774244934,17,29,1.15,3111124.468776386
363,Suresh Gupta,24,Male,Married,Kolkata,West Bengal,Lawyer,1923450,607525,446,39,Health Insurance,12,4,1,Late,Lump Sum,0.2973782947266649,47,4,0.71,Whole Life,448988,912825.9229941642,5,25,1.12,791270.267656602
364,Pooja Agarwal,50,Female,Single,Jaipur,Rajasthan,Government Employee,914609,688541,311,46,Health Insurance,2,5,3,On-time,Monthly,0.0637040940351787,83,10,0.54,Money Back,434736,643778.6479049413,16,23,1.06,1104382.3299935109
365,Sneha Agarwal,48,Female,Single,Jaipur,Rajasthan,Electrician,1525454,795023,374,40,Health Insurance,4,2,0,On-time,Monthly,0.8839105602370503,64,2,0.55,Whole Life,200553,402201.8900542117,7,20,1.12,443358.7882995118
366,Dinesh Mehta,46,Male,Married,Hyderabad,Telangana,Electrician,1465561,451487,894,50,Investment Plans,17,3,3,Late,Monthly,0.913476433258816,72,4,0.8,Money Back,56408,115369.10618599354,9,16,1.06,95300.1291194239
367,Arun Mehta,37,Male,Single,Lucknow,Uttar Pradesh,Doctor,1719384,554570,745,24,Life Insurance,8,1,1,Late,Lump Sum,0.0205087023823108,5,9,0.75,ULIP,376150,525719.3930556433,3,25,1.06,448000.6684
368,Sneha Singh,43,Female,Single,Hyderabad,Telangana,Bank Manager,1615403,121890,532,12,Life Insurance,19,5,2,On-time,Lump Sum,0.1055763801337895,91,4,0.71,Money Back,279568,357778.41031769785,15,22,1.12,1530233.8321839736
369,Pankaj Pandey,48,Male,Married,Patna,Bihar,Doctor,544259,1490761,503,45,Health Insurance,11,1,1,Late,Yearly,0.894452304493575,23,3,0.42,Whole Life,339278,751497.3982175664,16,24,1.12,2079907.6969095175
370,Neha Malhotra,59,Male,Married,Kolkata,West Bengal,Nurse,277576,918109,591,15,Investment Plans,14,3,0,Late,Monthly,0.7792025092662006,85,3,0.41,Endowment,171563,308425.7621340767,18,25,1.06,489698.9880911826
371,Manish Patel,59,Male,Single,Hyderabad,Telangana,Doctor,1913596,675212,795,50,Retirement Plans,20,2,1,Late,Yearly,0.1242666095167625,90,10,0.9,Money Back,152413,194419.99413368892,14,18,1.15,1078429.5426830582
372,Vikram Das,29,Female,Married,Delhi,Delhi,Journalist,290085,242843,772,30,Investment Plans,11,1,1,Late,Monthly,0.9641346711856742,3,1,0.52,Endowment,195695,487931.4731200988,3,12,1.06,233075.87612
373,Divya Agarwal,64,Male,Single,Lucknow,Uttar Pradesh,Lawyer,1177250,1062304,628,2,Investment Plans,10,3,1,Late,Yearly,0.7923442795099298,79,1,0.47,ULIP,110327,140679.58273895996,12,28,1.12,429831.34332973073
374,Amit Reddy,63,Female,Single,Jaipur,Rajasthan,Plumber,385517,878259,537,9,Retirement Plans,15,1,1,Late,Monthly,0.6476281211800837,67,1,0.39,Term,413554,869929.7787459813,9,29,1.12,1146817.8124585554
375,Meena Agarwal,63,Female,Single,Bangalore,Karnataka,Mechanic,238524,386403,691,10,Investment Plans,11,3,0,On-time,Monthly,0.6786391171421701,45,2,0.45,ULIP,222503,551536.565480251,7,14,1.15,591862.403463938
376,Rajesh Gupta,58,Female,Single,Mumbai,Maharashtra,Software Engineer,1616734,991576,654,27,Car Insurance,11,0,1,Late,Monthly,0.441149330777432,87,1,0.61,Money Back,163326,246774.82861152134,9,19,1.06,275935.8404580738
377,Sunita Iyer,50,Female,Single,Bangalore,Karnataka,Shop Owner,885187,564805,616,10,Life Insurance,20,5,3,On-time,Monthly,0.8031338306014714,53,10,0.63,Endowment,202932,281045.4335523591,13,26,1.06,432839.3976878841
378,Dinesh Mehta,52,Female,Single,Hyderabad,Telangana,Journalist,893247,822567,738,25,Car Insurance,9,5,2,Late,Yearly,0.7656030580623178,88,3,0.54,Endowment,31344,42558.89640363359,18,24,1.06,89466.40640889952
379,Sunita Iyer,25,Female,Single,Ahmedabad,Gujarat,Nurse,484207,109135,580,47,Life Insurance,19,3,3,Late,Lump Sum,0.0323436275955303,53,4,0.62,Whole Life,414966,661562.7373511953,5,17,1.12,731311.8789107715
380,Divya Iyer,25,Female,Married,Mumbai,Maharashtra,Civil Engineer,835683,1465401,552,8,Investment Plans,6,5,1,Late,Monthly,0.4188799435595943,43,3,0.38,Endowment,467972,623038.9933513566,13,24,1.06,998150.7037568963
381,Suresh Sharma,57,Female,Married,Chennai,Tamil Nadu,Electrician,346619,285046,321,15,Car Insurance,15,5,2,On-time,Lump Sum,0.5824300557603295,74,4,0.44,Whole Life,87957,184692.965670808,4,23,1.15,153837.34273124996
382,Sunita Joshi,65,Female,Married,Kolkata,West Bengal,Bank Manager,1550943,1467849,384,7,Investment Plans,18,5,1,Late,Lump Sum,0.4612560656586071,95,4,0.52,Term,125423,160664.2714559269,2,29,1.12,157330.6112
383,Divya Yadav,57,Male,Married,Kolkata,West Bengal,Farmer,1471456,82478,664,43,Health Insurance,4,3,1,Late,Monthly,0.1191881084107046,92,1,0.68,Money Back,340197,633531.4436492262,16,16,1.12,2085541.5286742058
384,Neha Pandey,33,Male,Married,Indore,Madhya Pradesh,Bank Manager,1985558,1367248,881,1,Car Insurance,13,0,0,On-time,Lump Sum,0.9262158312936836,56,6,0.68,Whole Life,484071,1208098.8555639037,9,21,1.06,817827.7691633925
385,Neha Malhotra,43,Female,Single,Mumbai,Maharashtra,Journalist,688817,144987,786,42,Health Insurance,7,5,1,Late,Yearly,0.9018174349176497,56,3,0.61,Term,166968,377040.6843465452,9,26,1.15,587372.7687092851
386,Pooja Ghosh,39,Female,Single,Lucknow,Uttar Pradesh,Businessman,1381208,441389,645,17,Retirement Plans,11,1,3,On-time,Monthly,0.868626917606217,64,7,0.67,Endowment,206833,413621.5866879251,6,26,1.12,408251.66744466254
387,Suresh Iyer,49,Female,Single,Kolkata,West Bengal,Shop Owner,408603,830392,318,5,Car Insurance,9,2,2,On-time,Monthly,0.2669411259441372,87,9,0.39,Endowment,213624,341398.8605329949,11,19,1.12,743101.7637784429
388,Amit Iyer,49,Female,Married,Chennai,Tamil Nadu,Journalist,940814,957046,870,13,Life Insurance,4,5,1,On-time,Lump Sum,0.1202302845092442,35,3,0.51,Term,271147,545294.1296198595,1,28,1.06,287415.82
389,Rajesh Iyer,33,Male,Single,Lucknow,Uttar Pradesh,Civil Engineer,397316,336252,742,3,Life Insurance,9,0,2,Late,Lump Sum,0.2624843433865439,52,5,0.49,Endowment,97454,183715.7884712599,4,23,1.06,123033.42965984001
390,Manish Sharma,48,Female,Single,Indore,Madhya Pradesh,Software Engineer,728424,1175646,370,48,Health Insurance,19,2,0,On-time,Yearly,0.4888221129300601,50,5,0.51,Term,277594,486874.4481279629,13,20,1.15,1707976.926945698
391,Kavita Verma,50,Female,Married,Hyderabad,Telangana,Farmer,687903,259454,537,36,Health Insurance,5,5,2,On-time,Lump Sum,0.2968710213738544,31,2,0.51,Whole Life,372744,510630.76126794354,13,11,1.06,795036.2113997431
392,Rajesh Saxena,51,Male,Married,Mumbai,Maharashtra,Government Employee,604826,493471,583,44,Life Insurance,1,0,2,Late,Monthly,0.4320114460738464,18,2,0.48,Whole Life,404876,952505.398724609,13,27,1.15,2491116.0409593377
393,Vikram Yadav,25,Female,Single,Ahmedabad,Gujarat,Software Engineer,1866859,762605,607,13,Health Insurance,15,3,1,On-time,Monthly,0.9048804803474448,69,4,0.68,Term,441151,787331.0318958279,2,16,1.12,553379.8144
394,Rahul Gupta,35,Male,Single,Mumbai,Maharashtra,Teacher,1143762,1255736,640,50,Investment Plans,15,4,0,On-time,Lump Sum,0.1160030860992337,39,10,0.66,Whole Life,57641,83752.90706501894,9,21,1.15,202773.90734255605
395,Rohit Nair,22,Female,Single,Mumbai,Maharashtra,Farmer,1580364,344491,365,1,Car Insurance,5,0,3,On-time,Monthly,0.1824811663937918,74,2,0.53,Whole Life,49711,83419.39061889923,8,11,1.15,152067.08551967924
396,Anjali Saxena,62,Female,Married,Lucknow,Uttar Pradesh,Shop Owner,896210,134731,853,27,Life Insurance,12,3,3,On-time,Yearly,0.1372129173238117,18,10,0.72,Whole Life,352486,612750.6219348848,7,29,1.15,937619.7675869074
397,Neha Sharma,45,Male,Married,Mumbai,Maharashtra,Bank Manager,1701955,690873,746,37,Health Insurance,5,0,2,On-time,Yearly,0.1843062513687283,47,6,0.71,ULIP,389040,885376.9457587377,4,27,1.12,612161.9718144003
398,Suresh Reddy,52,Male,Single,Kolkata,West Bengal,Doctor,568203,1255734,882,6,Car Insurance,3,4,3,Late,Monthly,0.1084594061565715,18,1,0.39,Money Back,163254,351599.92670942243,18,15,1.06,465982.28406962997
399,Priya Gupta,59,Female,Married,Mumbai,Maharashtra,Government Employee,1720108,361597,376,26,Retirement Plans,7,0,1,Late,Lump Sum,0.0846646308396184,83,9,0.68,Endowment,107833,237242.9909748346,3,19,1.12,151497.60102400003
400,Sunita Mehta,32,Male,Single,Chennai,Tamil Nadu,Doctor,1284912,991731,441,25,Car Insurance,15,0,1,Late,Lump Sum,0.6337300353313273,40,9,0.61,ULIP,338420,410957.1606603256,6,29,1.06,480055.23796967574
401,Vikram Pandey,65,Male,Married,Indore,Madhya Pradesh,Government Employee,1166748,1272545,447,1,Car Insurance,9,5,2,On-time,Lump Sum,0.1714777592364652,25,5,0.44,Whole Life,301685,525233.6446231197,12,24,1.15,1614090.203069835
402,Rahul Bose,23,Male,Single,Hyderabad,Telangana,Civil Engineer,1115766,380008,769,32,Health Insurance,16,0,1,Late,Yearly,0.9674503158055784,16,4,0.68,Term,376601,687578.2955050189,12,14,1.15,2014909.5399715032
403,Pooja Chopra,31,Female,Married,Ahmedabad,Gujarat,Farmer,1554293,505296,365,25,Car Insurance,10,3,2,On-time,Monthly,0.4867863237436404,64,10,0.66,Whole Life,495526,606994.5538145285,8,29,1.15,1515825.3629825306
404,Suman Reddy,26,Female,Single,Jaipur,Rajasthan,Government Employee,1684794,174785,370,26,Life Insurance,2,4,2,On-time,Yearly,0.9275309208698952,89,4,0.62,Money Back,64813,99666.65554790948,1,12,1.15,74534.95
405,Anjali Gupta,27,Male,Married,Chennai,Tamil Nadu,Nurse,1753697,1340470,336,1,Health Insurance,17,4,2,Late,Yearly,0.7680006256377363,81,10,0.59,Whole Life,188270,412005.6944989657,4,14,1.15,329285.4066874999
406,Kavita Reddy,61,Male,Single,Delhi,Delhi,Nurse,849147,624895,449,4,Retirement Plans,4,0,0,Late,Yearly,0.6888565989396072,45,10,0.49,Term,159892,220369.96858894743,11,17,1.06,303522.75308936794
407,Dinesh Kumar,25,Male,Single,Kolkata,West Bengal,Journalist,789605,98149,824,38,Health Insurance,8,0,3,Late,Monthly,0.7343994281975735,34,8,0.69,Money Back,306214,580552.0935704111,3,17,1.06,364705.773424
408,Anjali Bose,60,Female,Single,Ahmedabad,Gujarat,Mechanic,1831611,181934,816,33,Car Insurance,5,3,3,Late,Lump Sum,0.3944873943744811,69,1,0.74,Whole Life,482984,714701.5792406854,13,17,1.15,2971697.976483429
409,Sneha Joshi,60,Male,Married,Jaipur,Rajasthan,Businessman,1319899,1041129,461,14,Car Insurance,18,2,1,On-time,Monthly,0.4391615039339309,27,8,0.59,Money Back,424338,515891.89685209247,17,21,1.12,2913522.058506988
410,Suman Kumar,55,Male,Married,Mumbai,Maharashtra,Civil Engineer,282544,264776,440,22,Retirement Plans,1,4,3,Late,Yearly,0.6660414863508065,90,5,0.41,Endowment,362703,548973.4399584444,10,17,1.12,1126500.4627110707
411,Rahul Ghosh,47,Male,Single,Chennai,Tamil Nadu,Shop Owner,798171,69105,797,20,Car Insurance,10,4,3,Late,Yearly,0.0182482323241836,61,5,0.63,Endowment,224615,554492.6484968583,12,20,1.15,1201746.4274409765
412,Rahul Ghosh,52,Female,Single,Bangalore,Karnataka,Mechanic,627506,797032,843,36,Life Insurance,4,5,1,Late,Monthly,0.7777097529809487,46,1,0.5,Whole Life,496657,1113504.122589411,15,23,1.06,1190267.4025103136
413,Manish Mehta,23,Female,Single,Bangalore,Karnataka,Mechanic,230040,833589,403,35,Investment Plans,14,5,0,On-time,Yearly,0.545006811837894,23,8,0.46,Money Back,61786,151218.1233098252,10,17,1.12,191897.93740075547
414,Sneha Ghosh,25,Male,Married,Mumbai,Maharashtra,Shop Owner,1181100,633300,851,2,Life Insurance,14,0,3,On-time,Monthly,0.4098598605400081,76,6,0.64,Term,246006,451226.72850919334,14,19,1.12,1202258.94479624
415,Sunita Singh,24,Female,Single,Chennai,Tamil Nadu,Journalist,1722884,64028,534,46,Car Insurance,8,5,2,Late,Monthly,0.1034170258133595,83,5,0.75,Whole Life,250876,336840.4321532425,13,16,1.12,1094695.6978789624
416,Meena Reddy,52,Male,Single,Indore,Madhya Pradesh,Bank Manager,1883770,665147,661,31,Health Insurance,19,4,3,On-time,Yearly,0.9041423157188148,1,8,0.8,Endowment,419953,803096.00065486,5,26,1.15,844675.4849621872
417,Vikram Saxena,51,Male,Single,Hyderabad,Telangana,Businessman,1646799,1270706,826,15,Retirement Plans,14,4,1,Late,Lump Sum,0.4362998059954883,66,1,0.61,Endowment,318206,569808.472357283,6,13,1.12,628082.2213616603
418,Manish Sharma,24,Male,Single,Delhi,Delhi,Farmer,1936630,239761,529,42,Car Insurance,15,5,1,Late,Lump Sum,0.2592661570899284,19,5,0.79,Whole Life,467453,1074050.026817246,2,22,1.12,586373.0432000001
419,Rajesh Singh,49,Male,Single,Bangalore,Karnataka,Journalist,431958,876774,892,17,Car Insurance,5,1,3,On-time,Lump Sum,0.4025696406458043,48,2,0.45,Money Back,333715,443009.11698033847,17,13,1.12,2291300.8350764234
420,Suresh Gupta,29,Male,Single,Jaipur,Rajasthan,Teacher,1375246,1466979,641,7,Retirement Plans,15,2,0,Late,Yearly,0.0817516976642428,11,4,0.53,Endowment,307654,564456.9404000876,4,14,1.12,484099.52518144017
421,Rahul Mehta,23,Female,Single,Jaipur,Rajasthan,Civil Engineer,202597,643213,345,27,Investment Plans,17,3,3,Late,Yearly,0.4618264405128518,37,2,0.4,Money Back,301570,420709.2285552942,14,13,1.06,681820.8059368622
422,Amit Joshi,44,Female,Married,Kolkata,West Bengal,Bank Manager,1979534,801491,349,26,Car Insurance,11,1,1,Late,Monthly,0.1825370184425261,2,2,0.62,Endowment,57265,92888.33703936706,10,27,1.15,231668.86373531327
423,Amit Iyer,23,Male,Single,Bangalore,Karnataka,Teacher,391389,739491,371,16,Life Insurance,19,1,0,Late,Monthly,0.8307913669760548,54,7,0.46,Endowment,431066,930483.6356976241,3,15,1.15,655597.5027499999
424,Sneha Das,30,Male,Married,Ahmedabad,Gujarat,Doctor,600587,325495,819,31,Life Insurance,4,4,0,On-time,Lump Sum,0.2601031821107875,36,1,0.53,ULIP,269321,489847.3822056432,3,11,1.06,320765.62013600004
425,Rahul Joshi,60,Female,Married,Lucknow,Uttar Pradesh,Lawyer,1201119,699121,318,13,Investment Plans,12,1,2,Late,Yearly,0.9710001510572251,63,6,0.53,Endowment,86150,145477.60849490043,15,20,1.06,206463.48833553842
426,Divya Patel,25,Female,Married,Jaipur,Rajasthan,Shop Owner,1344357,1355510,338,34,Life Insurance,5,3,1,Late,Monthly,0.8598310582577807,51,2,0.45,Term,107312,183806.04992767994,6,23,1.15,248219.17688074984
427,Rahul Verma,45,Female,Married,Chennai,Tamil Nadu,Plumber,1221957,445046,348,33,Life Insurance,7,3,2,On-time,Monthly,0.9177761440537184,17,8,0.6,Whole Life,109613,197005.34021287103,17,14,1.12,752607.3399015089
428,Suresh Sharma,55,Male,Single,Indore,Madhya Pradesh,Businessman,955769,764436,835,19,Car Insurance,4,1,0,On-time,Monthly,0.6212955493293537,95,5,0.56,Whole Life,357054,792846.0861561554,12,15,1.12,1391073.8120428696
429,Meena Nair,38,Male,Married,Jaipur,Rajasthan,Bank Manager,1982139,110941,562,14,Car Insurance,9,2,1,On-time,Monthly,0.4222448481204363,24,7,0.75,Money Back,334519,789367.8614774777,11,19,1.15,1556313.3174199641
430,Suresh Das,24,Male,Single,Indore,Madhya Pradesh,Plumber,532307,1048815,819,39,Retirement Plans,18,4,1,Late,Yearly,0.8239023902130932,54,2,0.54,Endowment,141826,346329.88642253797,4,17,1.12,223165.9567513601
