Customer_ID,Name,Age,Gender,Marital_Status,City,State,Occupation,Annual_Income,Expenses,Credit_Score,Website_Visits,Search_History,Chatbot_Interactions,Active_Policies,Matured_Policies,Payment_History,Premium_Type,Email_Response_Rate,App_Interactions,Feedback_Score,Propensity_Score
793,Suresh Reddy,31,Male,Married,Ahmedabad,Gujarat,Electrician,344352,1203289,363,18,Car Insurance,1,2,0,On-time,Yearly,0.1797162365716035,52,1,0.26
794,Suresh Nair,51,Male,Single,Lucknow,Uttar Pradesh,Government Employee,1851254,237033,869,6,Investment Plans,0,2,0,Late,Lump Sum,0.8698762593579098,29,1,0.67
795,Priya Saxena,40,Male,Single,Chennai,Tamil Nadu,Teacher,654981,1436992,764,9,Car Insurance,4,3,0,On-time,Lump Sum,0.9343074402952708,81,6,0.42
796,Sneha Gupta,58,Female,Married,Patna,Bihar,Software Engineer,613718,1403814,705,12,Retirement Plans,11,3,3,On-time,Lump Sum,0.7696313070081704,61,1,0.4
797,Divya Malhotra,63,Male,Married,Mumbai,Maharashtra,Bank Manager,1982226,1454154,627,13,Life Insurance,13,4,0,On-time,Yearly,0.0428068849106855,98,5,0.63
798,Vikram Bose,35,Female,Single,Ahmedabad,Gujarat,Businessman,1812513,871948,898,44,Car Insurance,6,1,2,Late,Monthly,0.9994524447281712,14,7,0.77
799,Priya Saxena,32,Female,Single,Indore,Madhya Pradesh,Nurse,528625,952369,386,25,Investment Plans,18,5,2,On-time,Yearly,0.5114468415146328,77,8,0.49
800,Rohit Chopra,49,Male,Married,Ahmedabad,Gujarat,Plumber,1135474,271490,417,3,Car Insurance,9,5,1,On-time,Monthly,0.2594707118173127,26,9,0.58
801,Pankaj Yadav,24,Male,Married,Kolkata,West Bengal,Software Engineer,1216951,248868,563,33,Car Insurance,2,4,2,Late,Lump Sum,0.8678831510942405,0,5,0.61
802,Vikram Chopra,51,Male,Single,Bangalore,Karnataka,Software Engineer,973495,338834,567,22,Car Insurance,16,4,0,On-time,Yearly,0.7014175818747777,94,5,0.61
803,Rajesh Iyer,42,Male,Single,Chennai,Tamil Nadu,Mechanic,1615899,212743,808,37,Investment Plans,8,5,1,Late,Monthly,0.6315570750471744,78,4,0.75
804,Sunita Pandey,59,Male,Married,Mumbai,Maharashtra,Nurse,867898,646311,333,10,Life Insurance,4,2,3,On-time,Monthly,0.5787505494231442,35,4,0.42
805,Manish Nair,42,Male,Married,Lucknow,Uttar Pradesh,Lawyer,966655,865735,710,14,Life Insurance,10,0,1,On-time,Monthly,0.5024862392962655,56,3,0.52
806,Suresh Bose,63,Female,Single,Pune,Maharashtra,Nurse,313665,1224450,576,15,Health Insurance,18,1,0,Late,Monthly,0.5739682042082409,12,3,0.4
807,Vikram Reddy,39,Male,Married,Jaipur,Rajasthan,Journalist,1458368,285060,504,36,Car Insurance,2,2,3,Late,Lump Sum,0.6407026471136492,74,6,0.64
808,Divya Chopra,25,Female,Married,Jaipur,Rajasthan,Doctor,1077290,620796,523,50,Health Insurance,10,1,1,Late,Yearly,0.1718035131512366,78,9,0.66
809,Neha Bose,27,Female,Married,Jaipur,Rajasthan,Plumber,904947,1070556,756,39,Retirement Plans,9,3,0,Late,Monthly,0.8992287037689997,29,6,0.58
810,Dinesh Saxena,30,Female,Single,Pune,Maharashtra,Journalist,479385,636562,536,40,Retirement Plans,8,4,1,Late,Yearly,0.6147404132299688,70,9,0.54
811,Sunita Gupta,22,Male,Single,Patna,Bihar,Nurse,1778049,1201236,442,12,Car Insurance,4,1,3,On-time,Lump Sum,0.2618938926735273,23,2,0.51
812,Neha Saxena,23,Male,Single,Lucknow,Uttar Pradesh,Lawyer,1291331,600321,838,25,Life Insurance,14,3,3,Late,Monthly,0.4088965424599518,47,9,0.73
813,Rajesh Kumar,35,Male,Single,Indore,Madhya Pradesh,Shop Owner,945323,571609,861,15,Car Insurance,1,5,1,On-time,Yearly,0.5787380445849656,65,1,0.52
814,Kavita Iyer,65,Female,Married,Chennai,Tamil Nadu,Journalist,405041,1125689,613,43,Retirement Plans,14,3,3,On-time,Yearly,0.4372169690046101,61,5,0.49
815,Pooja Nair,48,Male,Single,Delhi,Delhi,Bank Manager,215941,1064543,451,18,Retirement Plans,1,5,2,On-time,Yearly,0.1742579991531777,0,4,0.31
816,Kavita Malhotra,51,Female,Married,Patna,Bihar,Farmer,485292,674122,501,23,Car Insurance,4,1,0,On-time,Yearly,0.5955296134472576,5,6,0.44
817,Vikram Malhotra,40,Female,Single,Patna,Bihar,Software Engineer,962415,288782,570,31,Life Insurance,1,3,3,Late,Lump Sum,0.3231147862109979,30,3,0.54
818,Suman Yadav,63,Female,Single,Jaipur,Rajasthan,Bank Manager,1879125,1257274,543,27,Health Insurance,1,3,1,Late,Monthly,0.3052483888773142,98,9,0.63
819,Amit Ghosh,25,Female,Single,Patna,Bihar,Software Engineer,633546,936018,360,46,Car Insurance,11,2,0,Late,Lump Sum,0.9355465259088304,60,10,0.53
820,Arun Mehta,36,Female,Married,Lucknow,Uttar Pradesh,Plumber,903193,1403703,702,5,Car Insurance,5,4,2,On-time,Yearly,0.2741723814157876,35,10,0.49
821,Manish Pandey,39,Female,Married,Ahmedabad,Gujarat,Doctor,1133475,1368954,730,25,Retirement Plans,9,1,1,Late,Lump Sum,0.2766745736905452,24,5,0.54
822,Suresh Singh,27,Female,Single,Lucknow,Uttar Pradesh,Software Engineer,1508724,1368072,416,33,Investment Plans,4,0,0,On-time,Yearly,0.3979904043173856,61,7,0.54
823,Pankaj Saxena,55,Female,Single,Pune,Maharashtra,Government Employee,732745,909783,574,20,Investment Plans,20,2,2,On-time,Yearly,0.328039771780463,54,10,0.59
824,Arun Iyer,57,Male,Married,Bangalore,Karnataka,Software Engineer,1326342,997928,778,35,Health Insurance,16,2,2,On-time,Lump Sum,0.6325046240062242,27,1,0.63
825,Suman Verma,35,Male,Single,Kolkata,West Bengal,Businessman,1060273,1345991,446,24,Investment Plans,5,3,2,On-time,Yearly,0.6949405187074618,58,8,0.48
826,Vikram Mehta,64,Female,Single,Indore,Madhya Pradesh,Farmer,233047,1212536,602,19,Retirement Plans,14,4,1,Late,Monthly,0.7268781303388169,4,5,0.41
827,Kavita Iyer,26,Female,Married,Jaipur,Rajasthan,Businessman,1917011,1461341,769,23,Health Insurance,14,1,3,Late,Lump Sum,0.2919081880278463,54,1,0.64
828,Meena Saxena,59,Female,Married,Pune,Maharashtra,Nurse,1808481,1224623,606,21,Investment Plans,2,1,3,Late,Lump Sum,0.429306382960734,39,10,0.64
829,Priya Verma,46,Male,Single,Lucknow,Uttar Pradesh,Farmer,1171733,1090637,633,38,Retirement Plans,17,2,1,Late,Monthly,0.3961176230491782,78,2,0.59
830,Rohit Singh,29,Male,Single,Delhi,Delhi,Nurse,953191,1459853,772,31,Retirement Plans,16,4,1,Late,Monthly,0.9226222386276656,1,1,0.52
831,Vikram Mehta,56,Female,Married,Ahmedabad,Gujarat,Plumber,1063239,1409808,900,21,Retirement Plans,14,2,0,Late,Yearly,0.9181365120860276,34,2,0.55
832,Sunita Das,65,Male,Single,Lucknow,Uttar Pradesh,Civil Engineer,1808954,160037,639,32,Retirement Plans,6,2,0,On-time,Yearly,0.7801070229142326,55,2,0.71
833,Suman Saxena,47,Female,Single,Hyderabad,Telangana,Teacher,951954,955429,620,49,Investment Plans,6,1,3,Late,Monthly,0.4684382883554704,96,10,0.61
834,Sneha Reddy,30,Female,Single,Patna,Bihar,Software Engineer,1024808,1084183,343,29,Life Insurance,2,2,3,Late,Yearly,0.2864116941295005,41,4,0.43
835,Pooja Iyer,31,Female,Single,Kolkata,West Bengal,Businessman,1168172,1246176,787,45,Health Insurance,2,2,3,On-time,Monthly,0.3805967027484703,100,8,0.61
836,Vikram Nair,65,Female,Married,Delhi,Delhi,Electrician,607251,1294158,390,45,Car Insurance,4,0,3,On-time,Yearly,0.6091431984682373,5,3,0.39
837,Neha Sharma,61,Female,Single,Kolkata,West Bengal,Teacher,1793678,1119683,318,24,Health Insurance,0,2,1,On-time,Lump Sum,0.1627382179570832,72,3,0.51
838,Meena Reddy,35,Female,Single,Kolkata,West Bengal,Journalist,552559,743882,776,37,Car Insurance,2,1,2,Late,Lump Sum,0.4390049269674869,2,7,0.53
839,Kavita Patel,25,Male,Married,Lucknow,Uttar Pradesh,Nurse,837819,716547,350,26,Health Insurance,2,4,3,On-time,Lump Sum,0.5188782355600343,81,3,0.42
840,Rajesh Singh,51,Male,Married,Delhi,Delhi,Journalist,1366903,372131,512,14,Car Insurance,4,2,0,Late,Lump Sum,0.3344227295760901,18,10,0.63
841,Suresh Reddy,32,Male,Single,Bangalore,Karnataka,Lawyer,685138,133731,725,44,Retirement Plans,4,1,2,Late,Monthly,0.7185363687079162,33,4,0.6
842,Meena Singh,63,Female,Married,Lucknow,Uttar Pradesh,Teacher,1698862,1188130,462,48,Health Insurance,11,4,3,On-time,Monthly,0.3487983008336198,98,5,0.64
843,Dinesh Ghosh,25,Female,Married,Kolkata,West Bengal,Lawyer,1394013,1426037,641,8,Health Insurance,14,4,0,Late,Monthly,0.8241400349685399,16,10,0.59
844,Suresh Bose,29,Male,Single,Jaipur,Rajasthan,Civil Engineer,1875592,421444,845,2,Investment Plans,1,3,3,On-time,Monthly,0.778787678713839,39,6,0.7
845,Manish Joshi,49,Male,Married,Patna,Bihar,Doctor,1862474,693703,753,20,Investment Plans,15,2,1,Late,Yearly,0.4991741292067423,10,9,0.78
846,Neha Agarwal,32,Male,Single,Chennai,Tamil Nadu,Plumber,1920415,995715,454,50,Investment Plans,19,1,3,On-time,Monthly,0.0210444236343914,84,3,0.71
847,Vikram Singh,56,Female,Single,Chennai,Tamil Nadu,Mechanic,1199460,1079468,716,6,Investment Plans,5,5,0,Late,Lump Sum,0.7622590789635492,52,6,0.53
848,Pankaj Chopra,40,Female,Married,Mumbai,Maharashtra,Electrician,450076,533760,775,37,Investment Plans,10,2,3,On-time,Monthly,0.8533402020967273,38,9,0.6
849,Suresh Iyer,56,Female,Single,Chennai,Tamil Nadu,Shop Owner,1444583,1479786,707,1,Retirement Plans,3,4,1,On-time,Yearly,0.9101297377996312,90,4,0.48
850,Meena Das,33,Male,Single,Bangalore,Karnataka,Bank Manager,1053743,922729,510,18,Retirement Plans,20,5,1,On-time,Yearly,0.797491191558972,52,10,0.62
851,Manish Iyer,53,Male,Single,Lucknow,Uttar Pradesh,Plumber,1595279,925960,807,5,Car Insurance,4,3,3,Late,Monthly,0.397491238296602,70,3,0.59
852,Anjali Reddy,24,Male,Single,Bangalore,Karnataka,Plumber,807968,1012224,747,31,Car Insurance,6,2,1,On-time,Yearly,0.776498830823657,79,9,0.57
853,Pooja Bose,65,Female,Married,Lucknow,Uttar Pradesh,Shop Owner,390456,606945,786,17,Retirement Plans,1,2,3,On-time,Monthly,0.4695438116491931,84,3,0.44
854,Pankaj Agarwal,41,Male,Single,Ahmedabad,Gujarat,Farmer,853199,813548,610,29,Investment Plans,0,2,2,Late,Monthly,0.7951821854923405,13,9,0.53
855,Sneha Reddy,57,Male,Married,Pune,Maharashtra,Government Employee,413499,567653,750,12,Investment Plans,18,4,1,On-time,Yearly,0.3249063009953243,16,6,0.55
856,Rohit Singh,47,Female,Single,Ahmedabad,Gujarat,Farmer,1487014,110442,528,36,Car Insurance,13,4,0,Late,Lump Sum,0.85726360255798,6,9,0.76
857,Rajesh Joshi,24,Male,Married,Lucknow,Uttar Pradesh,Software Engineer,1989684,348113,555,14,Retirement Plans,15,5,1,On-time,Lump Sum,0.8333377297512725,24,3,0.72
858,Rahul Joshi,36,Male,Married,Delhi,Delhi,Shop Owner,1254098,851213,673,20,Health Insurance,17,2,2,Late,Yearly,0.0334630178246218,72,5,0.63
859,Neha Das,35,Female,Married,Delhi,Delhi,Farmer,695855,301493,493,37,Health Insurance,2,0,2,Late,Lump Sum,0.9546335568111598,64,6,0.53
860,Anjali Mehta,30,Male,Married,Patna,Bihar,Mechanic,352595,690133,726,43,Investment Plans,10,1,3,On-time,Yearly,0.2751091723216263,48,3,0.51
861,Dinesh Agarwal,58,Female,Single,Hyderabad,Telangana,Businessman,1060375,831363,682,22,Retirement Plans,2,1,3,On-time,Yearly,0.392806428170648,4,7,0.55
862,Rajesh Joshi,40,Male,Married,Lucknow,Uttar Pradesh,Lawyer,1183168,1205518,893,35,Life Insurance,12,0,3,Late,Yearly,0.949980251382286,45,2,0.61
863,Manish Joshi,39,Male,Married,Delhi,Delhi,Civil Engineer,516658,843299,806,35,Life Insurance,1,5,2,On-time,Monthly,0.3786570328503831,84,5,0.5
864,Sneha Bose,31,Male,Married,Mumbai,Maharashtra,Electrician,1661443,930507,633,29,Life Insurance,14,3,3,Late,Yearly,0.4279658887242892,83,1,0.63
865,Manish Patel,42,Female,Married,Bangalore,Karnataka,Lawyer,427613,1419437,422,29,Life Insurance,20,1,2,On-time,Lump Sum,0.2496597838311706,63,7,0.44
866,Manish Saxena,53,Male,Married,Chennai,Tamil Nadu,Software Engineer,1565853,1339598,542,12,Investment Plans,4,4,3,Late,Yearly,0.6468275480590591,42,6,0.53
867,Anjali Joshi,43,Female,Married,Patna,Bihar,Teacher,346527,198362,650,29,Retirement Plans,7,5,1,On-time,Monthly,0.4775332078610014,77,10,0.57
868,Divya Sharma,32,Female,Married,Ahmedabad,Gujarat,Lawyer,1575731,1441406,301,5,Investment Plans,19,2,2,Late,Lump Sum,0.9766139833639408,77,6,0.52
869,Divya Chopra,41,Male,Married,Mumbai,Maharashtra,Journalist,688888,1282392,845,22,Health Insurance,2,1,2,On-time,Monthly,0.7886665728093809,83,5,0.47
870,Rahul Das,59,Male,Married,Mumbai,Maharashtra,Mechanic,1171494,1464331,388,25,Car Insurance,4,2,0,On-time,Yearly,0.598382560060274,59,9,0.48
871,Meena Patel,62,Female,Single,Mumbai,Maharashtra,Doctor,703657,715363,748,45,Life Insurance,0,2,3,Late,Monthly,0.5466789258815169,20,6,0.55
872,Amit Iyer,52,Male,Single,Delhi,Delhi,Civil Engineer,323521,591716,357,25,Retirement Plans,8,2,1,Late,Lump Sum,0.3569358172874011,9,1,0.37
873,Manish Bose,44,Female,Single,Kolkata,West Bengal,Mechanic,1132982,561095,725,21,Retirement Plans,7,2,1,Late,Lump Sum,0.9852035056597848,71,2,0.57
874,Vikram Iyer,63,Female,Married,Jaipur,Rajasthan,Journalist,835441,693760,402,14,Car Insurance,12,4,2,Late,Yearly,0.0254064230138916,95,8,0.51
875,Dinesh Verma,35,Male,Single,Kolkata,West Bengal,Journalist,997103,1374856,436,24,Health Insurance,18,0,1,On-time,Lump Sum,0.7899353842910264,22,1,0.46
876,Anjali Singh,46,Male,Married,Delhi,Delhi,Bank Manager,654926,868664,781,20,Health Insurance,0,0,0,On-time,Yearly,0.6693519281242889,94,10,0.52
877,Anjali Yadav,47,Female,Single,Jaipur,Rajasthan,Bank Manager,1186896,990193,581,11,Life Insurance,0,5,1,Late,Monthly,0.2763808095026104,27,8,0.51
878,Pankaj Das,48,Female,Single,Indore,Madhya Pradesh,Nurse,249347,349269,411,28,Retirement Plans,1,1,0,On-time,Lump Sum,0.2522111208612223,20,8,0.43
879,Priya Chopra,61,Male,Married,Hyderabad,Telangana,Mechanic,1751464,1301199,656,14,Life Insurance,7,4,3,On-time,Yearly,0.8041212303287266,84,6,0.6
880,Anjali Saxena,62,Female,Married,Patna,Bihar,Civil Engineer,1462428,890350,445,3,Investment Plans,10,1,1,Late,Lump Sum,0.5080880494062417,69,8,0.57
881,Arun Nair,65,Female,Single,Chennai,Tamil Nadu,Government Employee,375572,557233,643,16,Car Insurance,7,5,0,Late,Lump Sum,0.9875746600978672,49,2,0.43
882,Neha Agarwal,41,Male,Married,Hyderabad,Telangana,Nurse,1732852,1254625,707,47,Life Insurance,2,5,3,On-time,Yearly,0.1666186992560748,21,8,0.68
883,Priya Pandey,65,Female,Married,Jaipur,Rajasthan,Electrician,489021,58640,549,30,Investment Plans,13,5,1,On-time,Yearly,0.211449177367638,86,5,0.56
884,Rahul Patel,51,Male,Single,Delhi,Delhi,Teacher,1916766,672945,466,34,Car Insurance,16,5,2,On-time,Lump Sum,0.7388162859605054,50,5,0.72
885,Anjali Singh,44,Male,Married,Pune,Maharashtra,Government Employee,1825984,1441171,413,41,Health Insurance,15,1,3,On-time,Lump Sum,0.3518248991834114,85,4,0.62
886,Amit Sharma,38,Male,Single,Indore,Madhya Pradesh,Civil Engineer,885731,1274168,674,7,Health Insurance,6,1,2,Late,Monthly,0.4896310617168787,22,1,0.41
887,Arun Chopra,24,Female,Single,Hyderabad,Telangana,Farmer,1861768,413309,455,26,Investment Plans,20,0,3,On-time,Yearly,0.0211785218256114,2,7,0.76
888,Sneha Chopra,52,Female,Married,Pune,Maharashtra,Teacher,368237,213655,370,43,Investment Plans,2,0,1,Late,Lump Sum,0.9244637724539054,35,8,0.49
889,Kavita Iyer,35,Female,Married,Patna,Bihar,Teacher,1964648,1499639,369,32,Life Insurance,0,0,3,Late,Lump Sum,0.0744251184201585,94,9,0.58
890,Manish Yadav,52,Female,Married,Kolkata,West Bengal,Lawyer,1414235,164721,889,18,Car Insurance,2,2,2,On-time,Monthly,0.0274278184050593,4,1,0.65
891,Sunita Sharma,60,Female,Married,Pune,Maharashtra,Bank Manager,1826758,915387,572,20,Health Insurance,0,4,1,On-time,Monthly,0.612182828596404,10,9,0.64
892,Manish Saxena,51,Male,Single,Jaipur,Rajasthan,Farmer,840383,1130523,775,25,Retirement Plans,16,1,3,On-time,Monthly,0.4484033858679727,50,4,0.56
893,Arun Nair,40,Male,Single,Hyderabad,Telangana,Journalist,1551765,775177,345,40,Investment Plans,12,3,3,On-time,Monthly,0.969811336552958,15,9,0.66
894,Sneha Gupta,45,Female,Single,Mumbai,Maharashtra,Software Engineer,1644591,152863,752,41,Investment Plans,15,2,3,On-time,Monthly,0.3568904728629373,75,4,0.8
895,Rohit Sharma,61,Female,Single,Delhi,Delhi,Plumber,1784304,413213,783,20,Retirement Plans,13,1,0,Late,Monthly,0.4998906716732078,22,5,0.76
896,Dinesh Kumar,23,Female,Single,Chennai,Tamil Nadu,Doctor,855851,386126,479,21,Investment Plans,11,2,3,On-time,Monthly,0.9174479507493668,7,10,0.59
897,Pooja Pandey,65,Female,Married,Indore,Madhya Pradesh,Farmer,1334252,324836,488,43,Health Insurance,10,3,3,Late,Monthly,0.5691185563005889,57,9,0.7
898,Rajesh Yadav,63,Male,Married,Jaipur,Rajasthan,Civil Engineer,477602,418746,869,11,Retirement Plans,18,4,1,On-time,Monthly,0.0603699748500325,17,10,0.63
899,Sunita Malhotra,51,Female,Single,Bangalore,Karnataka,Software Engineer,299705,1480378,676,33,Health Insurance,6,4,1,Late,Lump Sum,0.6158879507102015,51,6,0.4
900,Rohit Iyer,28,Male,Single,Chennai,Tamil Nadu,Mechanic,665237,1000214,491,34,Car Insurance,6,4,2,On-time,Yearly,0.517601468523031,10,3,0.44
901,Pooja Malhotra,50,Female,Single,Hyderabad,Telangana,Civil Engineer,1087876,866311,695,30,Car Insurance,4,5,1,Late,Yearly,0.975418445973944,9,10,0.61
902,Rahul Ghosh,54,Male,Single,Pune,Maharashtra,Businessman,1792554,705204,351,42,Health Insurance,8,5,3,On-time,Monthly,0.1008604773740792,36,9,0.69
903,Pankaj Iyer,57,Female,Single,Kolkata,West Bengal,Journalist,1826877,760503,409,2,Investment Plans,7,4,3,Late,Monthly,0.6377361161571505,87,9,0.62
904,Suresh Agarwal,47,Female,Married,Indore,Madhya Pradesh,Bank Manager,1150811,1397666,667,40,Life Insurance,13,3,3,Late,Monthly,0.8048775938688253,13,5,0.58
905,Suman Saxena,36,Male,Married,Ahmedabad,Gujarat,Nurse,572182,99215,793,3,Life Insurance,18,5,2,On-time,Lump Sum,0.4578591385390768,68,6,0.61
906,Meena Yadav,53,Female,Married,Hyderabad,Telangana,Teacher,846064,710083,778,38,Health Insurance,20,3,3,On-time,Lump Sum,0.1226238426377613,87,2,0.62
907,Rahul Kumar,65,Male,Single,Jaipur,Rajasthan,Electrician,1606414,971071,309,43,Health Insurance,4,3,2,Late,Monthly,0.743809112200068,44,7,0.59
908,Priya Chopra,42,Male,Married,Delhi,Delhi,Nurse,1482517,149667,780,47,Retirement Plans,1,5,3,On-time,Yearly,0.1311191934215123,45,10,0.78
909,Pankaj Reddy,55,Female,Single,Jaipur,Rajasthan,Bank Manager,1572298,626700,862,16,Life Insurance,16,0,3,Late,Yearly,0.7896361345554552,42,7,0.75
910,Sneha Mehta,49,Male,Single,Indore,Madhya Pradesh,Software Engineer,1864190,1174419,863,10,Health Insurance,6,2,3,Late,Yearly,0.404763701895363,70,8,0.68
911,Dinesh Mehta,35,Female,Married,Patna,Bihar,Bank Manager,884116,984340,893,44,Investment Plans,19,3,2,Late,Monthly,1.82925608315232e-05,51,5,0.67
912,Pankaj Iyer,42,Female,Single,Jaipur,Rajasthan,Lawyer,1604578,1471134,839,4,Retirement Plans,3,5,3,Late,Yearly,0.6926278331142111,93,9,0.59
913,Suman Yadav,37,Female,Single,Kolkata,West Bengal,Shop Owner,489877,344598,325,28,Life Insurance,1,2,2,On-time,Monthly,0.4717132243411228,14,10,0.47
914,Rahul Yadav,37,Male,Single,Pune,Maharashtra,Shop Owner,1884077,1135028,843,24,Investment Plans,15,1,2,On-time,Yearly,0.0743993415815128,95,3,0.71
915,Rajesh Malhotra,29,Male,Single,Bangalore,Karnataka,Mechanic,1769930,259090,313,28,Retirement Plans,12,1,3,On-time,Lump Sum,0.3131188572723355,51,9,0.72
916,Neha Iyer,38,Male,Single,Chennai,Tamil Nadu,Doctor,681218,892742,890,3,Life Insurance,8,1,3,On-time,Yearly,0.2795444024076601,7,10,0.56
917,Meena Iyer,55,Female,Single,Delhi,Delhi,Electrician,436018,1421714,420,26,Investment Plans,9,0,1,Late,Lump Sum,0.5747643180347155,22,7,0.38
918,Neha Reddy,25,Male,Single,Bangalore,Karnataka,Plumber,1392880,1251351,677,37,Investment Plans,0,3,1,Late,Lump Sum,0.8844984875268161,92,1,0.52
919,Suman Ghosh,45,Male,Married,Jaipur,Rajasthan,Electrician,1804384,1254343,431,38,Investment Plans,14,2,0,Late,Lump Sum,0.7671675772085172,65,1,0.6
920,Dinesh Singh,51,Female,Single,Kolkata,West Bengal,Electrician,940984,762186,815,48,Car Insurance,8,3,3,Late,Yearly,0.8862045002424002,26,5,0.63
921,Rohit Saxena,43,Female,Single,Bangalore,Karnataka,Nurse,721273,1091349,393,13,Life Insurance,19,5,2,On-time,Yearly,0.971523380813864,0,4,0.45
922,Suresh Ghosh,28,Male,Single,Kolkata,West Bengal,Nurse,1172762,1080182,344,27,Investment Plans,16,3,3,Late,Yearly,0.5563012197674962,46,5,0.53
923,Sneha Pandey,40,Male,Single,Patna,Bihar,Bank Manager,730040,941625,377,23,Retirement Plans,12,3,3,On-time,Monthly,0.1663580434872343,21,7,0.48
924,Vikram Iyer,62,Female,Married,Indore,Madhya Pradesh,Government Employee,1853648,1095110,549,49,Investment Plans,0,3,2,On-time,Monthly,0.3692733765005499,12,6,0.65
925,Anjali Patel,23,Male,Married,Lucknow,Uttar Pradesh,Electrician,1910624,540329,546,41,Investment Plans,10,2,3,On-time,Lump Sum,0.4126691360799069,24,4,0.73
926,Dinesh Singh,28,Male,Married,Delhi,Delhi,Civil Engineer,1832935,1373184,370,35,Investment Plans,17,4,2,Late,Lump Sum,0.5948686717794047,60,7,0.64
927,Rahul Singh,62,Female,Single,Mumbai,Maharashtra,Shop Owner,1251322,298491,603,21,Investment Plans,16,0,0,On-time,Monthly,0.2045728549876964,82,6,0.67
928,Amit Bose,60,Male,Married,Pune,Maharashtra,Journalist,803335,1332475,455,4,Investment Plans,14,4,2,Late,Monthly,0.5471228688171098,35,3,0.4
929,Sunita Das,56,Female,Married,Bangalore,Karnataka,Farmer,1375700,260668,360,11,Investment Plans,9,5,2,Late,Monthly,0.2909459061910808,48,10,0.63
930,Sneha Singh,23,Female,Married,Jaipur,Rajasthan,Plumber,1448501,636294,862,15,Investment Plans,5,0,0,On-time,Yearly,0.3855572175463388,15,5,0.65
931,Pooja Yadav,65,Male,Single,Kolkata,West Bengal,Teacher,588994,296171,788,27,Car Insurance,0,2,3,Late,Lump Sum,0.2449903690960566,71,6,0.55
932,Amit Singh,39,Female,Married,Kolkata,West Bengal,Electrician,489563,1240910,633,46,Life Insurance,0,3,2,On-time,Monthly,0.1104911039884606,21,2,0.4
933,Pooja Sharma,38,Male,Married,Patna,Bihar,Plumber,762075,1265084,458,48,Investment Plans,20,0,1,Late,Monthly,0.3334109026111564,55,7,0.56
934,Pooja Das,35,Female,Single,Ahmedabad,Gujarat,Plumber,1379257,249184,767,50,Health Insurance,20,3,2,On-time,Lump Sum,0.3348205384084334,34,10,0.85
935,Suresh Kumar,56,Female,Married,Pune,Maharashtra,Mechanic,290104,831368,785,6,Retirement Plans,2,2,2,On-time,Lump Sum,0.0077465466859906,66,8,0.44
936,Sunita Malhotra,62,Female,Married,Indore,Madhya Pradesh,Businessman,1449314,553596,319,15,Life Insurance,9,2,2,On-time,Monthly,0.3206382764753075,9,8,0.59
937,Amit Iyer,62,Male,Married,Patna,Bihar,Nurse,1748916,1186010,627,6,Car Insurance,18,5,1,On-time,Yearly,0.6391127749833111,14,6,0.65
938,Anjali Reddy,34,Female,Married,Jaipur,Rajasthan,Farmer,305368,173471,760,47,Retirement Plans,1,2,2,Late,Yearly,0.9724638279860974,62,5,0.55
939,Priya Das,63,Female,Married,Jaipur,Rajasthan,Electrician,1495470,1471273,866,13,Retirement Plans,17,5,1,On-time,Yearly,0.2450593504163775,76,6,0.64
940,Amit Chopra,42,Female,Married,Delhi,Delhi,Doctor,213080,758006,516,18,Investment Plans,13,0,3,On-time,Yearly,0.8140256702511459,78,10,0.47
941,Manish Ghosh,46,Female,Single,Lucknow,Uttar Pradesh,Lawyer,874930,861124,395,27,Car Insurance,15,5,2,On-time,Lump Sum,0.6865590105694251,82,8,0.54
942,Pooja Saxena,33,Female,Married,Jaipur,Rajasthan,Journalist,1531908,1442086,353,16,Retirement Plans,12,5,2,Late,Yearly,0.7340323817205197,76,6,0.52
943,Sunita Gupta,49,Female,Single,Lucknow,Uttar Pradesh,Shop Owner,1175102,410069,350,28,Car Insurance,6,5,2,On-time,Lump Sum,0.3369966346223635,0,4,0.54
944,Pooja Singh,29,Male,Married,Pune,Maharashtra,Shop Owner,1762139,1402577,635,40,Investment Plans,19,4,2,Late,Yearly,0.305143862984671,39,6,0.7
945,Amit Yadav,63,Male,Single,Indore,Madhya Pradesh,Government Employee,1263481,1156232,774,14,Health Insurance,5,4,1,On-time,Yearly,0.1516235921739827,27,8,0.58
946,Pankaj Agarwal,50,Male,Married,Ahmedabad,Gujarat,Farmer,271399,1182923,482,22,Investment Plans,12,5,0,On-time,Monthly,0.9210257176544488,22,10,0.43
947,Suresh Sharma,58,Male,Married,Lucknow,Uttar Pradesh,Plumber,1483674,150018,659,8,Retirement Plans,4,4,2,On-time,Yearly,0.0864411490838487,59,5,0.64
948,Kavita Reddy,33,Female,Single,Hyderabad,Telangana,Bank Manager,1211380,206764,884,25,Investment Plans,3,3,0,On-time,Yearly,0.0610258669840274,59,2,0.64
949,Meena Reddy,56,Male,Married,Ahmedabad,Gujarat,Nurse,1383794,756521,352,32,Car Insurance,10,5,3,On-time,Yearly,0.0554430960846434,42,1,0.53
950,Pankaj Pandey,39,Male,Married,Indore,Madhya Pradesh,Software Engineer,652466,517192,415,48,Retirement Plans,15,3,1,On-time,Yearly,0.1360489975141681,57,5,0.56
951,Vikram Verma,46,Male,Married,Kolkata,West Bengal,Shop Owner,319240,264322,507,20,Retirement Plans,17,2,1,On-time,Yearly,0.7910139034949035,42,7,0.53
